2.8 240.0 363.0
2.8 245.0 363.0
2.8 250.0 363.0
2.8 255.0 364.0
2.8 260.0 364.0
2.8 265.0 366.0
2.8 270.0 367.0
4.2 0.0 366.0
4.2 5.0 365.0
4.2 10.0 365.0
4.2 15.0 366.0
4.2 20.0 365.0
4.2 25.0 365.0
4.2 30.0 366.0
4.2 35.0 365.0
4.2 40.0 365.0
4.2 45.0 365.0
4.2 50.0 365.0
4.2 55.0 365.0
4.2 60.0 365.0
4.2 65.0 365.0
4.2 70.0 365.0
4.2 75.0 365.0
4.2 80.0 365.0
4.2 85.0 366.0
4.2 90.0 367.0
4.2 95.0 367.0
4.2 100.0 369.0
4.2 105.0 370.0
4.2 110.0 371.0
4.2 115.0 372.0
4.2 120.0 373.0
4.2 125.0 373.0
4.2 130.0 373.0
4.2 135.0 374.0
4.2 140.0 373.0
4.2 145.0 372.0
4.2 150.0 373.0
4.2 155.0 372.0
4.2 160.0 375.0
4.2 165.0 375.0
4.2 170.0 375.0
4.2 175.0 377.0
4.2 180.0 376.0
4.2 185.0 373.0
4.2 190.0 372.0
4.2 195.0 367.0
4.2 200.0 361.0
4.2 205.0 356.0
4.2 210.0 353.0
4.2 215.0 353.0
4.2 220.0 354.0
4.2 225.0 356.0
4.2 230.0 359.0
4.2 235.0 360.0
4.2 240.0 361.0
4.2 245.0 361.0
4.2 250.0 361.0
4.2 255.0 362.0
4.2 260.0 363.0
4.2 265.0 364.0
4.2 270.0 366.0
5.6 0.0 367.0
5.6 5.0 367.0
5.6 10.0 366.0
5.6 15.0 366.0
5.6 20.0 367.0
5.6 25.0 366.0
5.6 30.0 367.0
5.6 35.0 366.0
5.6 40.0 366.0
5.6 45.0 366.0
5.6 50.0 366.0
5.6 55.0 366.0
5.6 60.0 367.0
5.6 65.0 366.0
5.6 70.0 366.0
5.6 75.0 367.0
5.6 80.0 367.0
5.6 85.0 369.0
5.6 90.0 369.0
5.6 95.0 371.0
5.6 100.0 372.0
5.6 105.0 372.0
5.6 110.0 374.0
5.6 115.0 374.0
5.6 120.0 374.0
5.6 125.0 374.0
5.6 130.0 374.0
5.6 135.0 374.0
5.6 140.0 374.0
5.6 145.0 373.0
5.6 150.0 374.0
5.6 155.0 375.0
5.6 160.0 376.0
5.6 165.0 378.0
5.6 170.0 378.0
5.6 175.0 378.0
5.6 180.0 378.0
5.6 185.0 375.0
5.6 190.0 372.0
5.6 195.0 367.0
5.6 200.0 360.0
5.6 205.0 356.0
5.6 210.0 354.0
5.6 215.0 354.0
5.6 220.0 355.0
5.6 225.0 356.0
5.6 230.0 359.0
5.6 235.0 360.0
5.6 240.0 362.0
5.6 245.0 362.0
5.6 250.0 363.0
5.6 255.0 363.0
5.6 260.0 364.0
5.6 265.0 366.0
5.6 270.0 368.0
7.0 0.0 365.0
7.0 5.0 365.0
7.0 10.0 365.0
7.0 15.0 365.0
7.0 20.0 365.0
7.0 25.0 365.0
7.0 30.0 365.0
7.0 35.0 364.0
7.0 40.0 365.0
7.0 45.0 365.0
7.0 50.0 365.0
7.0 55.0 365.0
7.0 60.0 366.0
7.0 65.0 366.0
7.0 70.0 366.0
7.0 75.0 367.0
7.0 80.0 368.0
7.0 85.0 369.0
7.0 90.0 371.0
7.0 95.0 372.0
7.0 100.0 373.0
7.0 105.0 373.0
7.0 110.0 373.0
7.0 115.0 373.0
7.0 120.0 373.0
7.0 125.0 373.0
7.0 130.0 374.0
7.0 135.0 373.0
7.0 140.0 373.0
7.0 145.0 373.0
7.0 150.0 374.0
7.0 155.0 378.0
7.0 160.0 378.0
7.0 165.0 378.0
7.0 170.0 379.0
7.0 175.0 380.0
7.0 180.0 378.0
7.0 185.0 375.0
7.0 190.0 368.0
7.0 195.0 364.0
7.0 200.0 355.0
7.0 205.0 353.0
7.0 210.0 352.0
7.0 215.0 351.0
7.0 220.0 352.0
7.0 225.0 355.0
7.0 230.0 358.0
7.0 235.0 359.0
7.0 240.0 360.0
7.0 245.0 360.0
7.0 250.0 360.0
7.0 255.0 361.0
7.0 260.0 362.0
7.0 265.0 364.0
7.0 270.0 366.0
8.4 0.0 366.0
8.4 5.0 367.0
8.4 10.0 366.0
8.4 15.0 366.0
8.4 20.0 367.0
8.4 25.0 366.0
8.4 30.0 366.0
8.4 35.0 366.0
8.4 40.0 366.0
8.4 45.0 366.0
8.4 50.0 367.0
8.4 55.0 367.0
8.4 60.0 368.0
8.4 65.0 369.0
8.4 70.0 369.0
8.4 75.0 370.0
8.4 80.0 372.0
8.4 85.0 372.0
8.4 90.0 373.0
8.4 95.0 375.0
8.4 100.0 374.0
8.4 105.0 374.0
8.4 110.0 374.0
8.4 115.0 375.0
8.4 120.0 375.0
8.4 125.0 374.0
8.4 130.0 375.0
8.4 135.0 376.0
8.4 140.0 376.0
8.4 145.0 376.0
8.4 150.0 379.0
8.4 155.0 380.0
8.4 160.0 381.0
8.4 165.0 382.0
8.4 170.0 382.0
8.4 175.0 379.0
8.4 180.0 379.0
8.4 185.0 375.0
8.4 190.0 370.0
8.4 195.0 363.0
8.4 200.0 358.0
8.4 205.0 355.0
8.4 210.0 354.0
8.4 215.0 354.0
8.4 220.0 354.0
8.4 225.0 357.0
8.4 230.0 359.0
8.4 235.0 361.0
8.4 240.0 362.0
8.4 245.0 362.0
8.4 250.0 362.0
8.4 255.0 363.0
8.4 260.0 364.0
8.4 265.0 366.0
8.4 270.0 367.0
9.8 0.0 365.0
9.8 5.0 365.0
9.8 10.0 365.0
9.8 15.0 365.0
9.8 20.0 365.0
9.8 25.0 365.0
9.8 30.0 365.0
9.8 35.0 365.0
9.8 40.0 366.0
9.8 45.0 366.0
9.8 50.0 367.0
9.8 55.0 367.0
9.8 60.0 368.0
9.8 65.0 369.0
9.8 70.0 371.0
9.8 75.0 371.0
9.8 80.0 372.0
9.8 85.0 373.0
9.8 90.0 373.0
9.8 95.0 374.0
9.8 100.0 374.0
9.8 105.0 373.0
9.8 110.0 372.0
9.8 115.0 374.0
9.8 120.0 373.0
9.8 125.0 374.0
9.8 130.0 375.0
9.8 135.0 377.0
9.8 140.0 377.0
9.8 145.0 378.0
9.8 150.0 380.0
9.8 155.0 379.0
9.8 160.0 382.0
9.8 165.0 383.0
9.8 170.0 383.0
9.8 175.0 379.0
9.8 180.0 377.0
9.8 185.0 375.0
9.8 190.0 371.0
9.8 195.0 363.0
9.8 200.0 356.0
9.8 205.0 353.0
9.8 210.0 352.0
9.8 215.0 352.0
9.8 220.0 352.0
9.8 225.0 355.0
9.8 230.0 357.0
9.8 235.0 360.0
9.8 240.0 360.0
9.8 245.0 361.0
9.8 250.0 360.0
9.8 255.0 361.0
9.8 260.0 363.0
9.8 265.0 364.0
9.8 270.0 366.0
11.2 0.0 366.0
11.2 5.0 367.0
11.2 10.0 366.0
11.2 15.0 366.0
11.2 20.0 366.0
11.2 25.0 366.0
11.2 30.0 367.0
11.2 35.0 367.0
11.2 40.0 367.0
11.2 45.0 368.0
11.2 50.0 369.0
11.2 55.0 370.0
11.2 60.0 371.0
11.2 65.0 372.0
11.2 70.0 373.0
11.2 75.0 373.0
11.2 80.0 374.0
11.2 85.0 374.0
11.2 90.0 374.0
11.2 95.0 374.0
11.2 100.0 374.0
11.2 105.0 374.0
11.2 110.0 375.0
11.2 115.0 374.0
11.2 120.0 375.0
11.2 125.0 377.0
11.2 130.0 378.0
11.2 135.0 380.0
11.2 140.0 379.0
11.2 145.0 380.0
11.2 150.0 381.0
11.2 155.0 380.0
11.2 160.0 381.0
11.2 165.0 380.0
11.2 170.0 381.0
11.2 175.0 380.0
11.2 180.0 378.0
11.2 185.0 375.0
11.2 190.0 369.0
11.2 195.0 365.0
11.2 200.0 357.0
11.2 205.0 355.0
11.2 210.0 352.0
11.2 215.0 353.0
11.2 220.0 354.0
11.2 225.0 356.0
11.2 230.0 359.0
11.2 235.0 360.0
11.2 240.0 360.0
11.2 245.0 361.0
11.2 250.0 361.0
11.2 255.0 363.0
11.2 260.0 364.0
11.2 265.0 365.0
11.2 270.0 367.0
12.6 0.0 365.0
12.6 5.0 366.0
12.6 10.0 365.0
12.6 15.0 365.0
12.6 20.0 366.0
12.6 25.0 366.0
12.6 30.0 367.0
12.6 35.0 367.0
12.6 40.0 368.0
12.6 45.0 370.0
12.6 50.0 370.0
12.6 55.0 372.0
12.6 60.0 372.0
12.6 65.0 373.0
12.6 70.0 373.0
12.6 75.0 373.0
12.6 80.0 373.0
12.6 85.0 374.0
12.6 90.0 373.0
12.6 95.0 374.0
12.6 100.0 373.0
12.6 105.0 374.0
12.6 110.0 377.0
12.6 115.0 376.0
12.6 120.0 378.0
12.6 125.0 378.0
12.6 130.0 379.0
12.6 135.0 381.0
12.6 140.0 382.0
12.6 145.0 382.0
12.6 150.0 385.0
12.6 155.0 382.0
12.6 160.0 382.0
12.6 165.0 382.0
12.6 170.0 383.0
12.6 175.0 382.0
12.6 180.0 381.0
12.6 185.0 378.0
12.6 190.0 373.0
12.6 195.0 367.0
12.6 200.0 361.0
12.6 205.0 354.0
12.6 210.0 353.0
12.6 215.0 353.0
12.6 220.0 354.0
12.6 225.0 356.0
12.6 230.0 359.0
12.6 235.0 360.0
12.6 240.0 361.0
12.6 245.0 361.0
12.6 250.0 361.0
12.6 255.0 362.0
12.6 260.0 363.0
12.6 265.0 364.0
12.6 270.0 367.0
14.0 0.0 366.0
14.0 5.0 367.0
14.0 10.0 366.0
14.0 15.0 367.0
14.0 20.0 367.0
14.0 25.0 368.0
14.0 30.0 369.0
14.0 35.0 370.0
14.0 40.0 371.0
14.0 45.0 372.0
14.0 50.0 373.0
14.0 55.0 373.0
14.0 60.0 374.0
14.0 65.0 374.0
14.0 70.0 374.0
14.0 75.0 373.0
14.0 80.0 375.0
14.0 85.0 374.0
14.0 90.0 373.0
14.0 95.0 375.0
14.0 100.0 374.0
14.0 105.0 376.0
14.0 110.0 377.0
14.0 115.0 377.0
14.0 120.0 378.0
14.0 125.0 378.0
14.0 130.0 378.0
14.0 135.0 379.0
14.0 140.0 379.0
14.0 145.0 377.0
14.0 150.0 378.0
14.0 155.0 379.0
14.0 160.0 379.0
14.0 165.0 379.0
14.0 170.0 378.0
14.0 175.0 378.0
14.0 180.0 378.0
14.0 185.0 375.0
14.0 190.0 372.0
14.0 195.0 366.0
14.0 200.0 361.0
14.0 205.0 357.0
14.0 210.0 357.0
14.0 215.0 356.0
14.0 220.0 357.0
14.0 225.0 359.0
14.0 230.0 361.0
14.0 235.0 363.0
14.0 240.0 364.0
14.0 245.0 363.0
14.0 250.0 363.0
14.0 255.0 364.0
14.0 260.0 364.0
14.0 265.0 365.0
14.0 270.0 368.0
15.4 0.0 366.0
15.4 5.0 366.0
15.4 10.0 366.0
15.4 15.0 367.0
15.4 20.0 368.0
15.4 25.0 368.0
15.4 30.0 370.0
15.4 35.0 370.0
15.4 40.0 372.0
15.4 45.0 372.0
15.4 50.0 373.0
15.4 55.0 373.0
15.4 60.0 373.0
15.4 65.0 373.0
15.4 70.0 372.0
15.4 75.0 373.0
15.4 80.0 373.0
15.4 85.0 373.0
15.4 90.0 375.0
15.4 95.0 375.0
15.4 100.0 374.0
15.4 105.0 375.0
15.4 110.0 376.0
15.4 115.0 374.0
15.4 120.0 374.0
15.4 125.0 372.0
15.4 130.0 372.0
15.4 135.0 370.0
15.4 140.0 371.0
15.4 145.0 372.0
15.4 150.0 373.0
15.4 155.0 374.0
15.4 160.0 376.0
15.4 165.0 375.0
15.4 170.0 377.0
15.4 175.0 376.0
15.4 180.0 375.0
15.4 185.0 373.0
15.4 190.0 370.0
15.4 195.0 365.0
15.4 200.0 360.0
15.4 205.0 358.0
15.4 210.0 357.0
15.4 215.0 356.0
15.4 220.0 358.0
15.4 225.0 359.0
15.4 230.0 361.0
15.4 235.0 363.0
15.4 240.0 362.0
15.4 245.0 362.0
15.4 250.0 361.0
15.4 255.0 362.0
15.4 260.0 362.0
15.4 265.0 364.0
15.4 270.0 366.0
16.8 0.0 367.0
16.8 5.0 368.0
16.8 10.0 368.0
16.8 15.0 369.0
16.8 20.0 370.0
16.8 25.0 371.0
16.8 30.0 373.0
16.8 35.0 373.0
16.8 40.0 373.0
16.8 45.0 374.0
16.8 50.0 374.0
16.8 55.0 373.0
16.8 60.0 373.0
16.8 65.0 373.0
16.8 70.0 373.0
16.8 75.0 373.0
16.8 80.0 373.0
16.8 85.0 374.0
16.8 90.0 375.0
16.8 95.0 375.0
16.8 100.0 377.0
16.8 105.0 375.0
16.8 110.0 371.0
16.8 115.0 369.0
16.8 120.0 366.0
16.8 125.0 364.0
16.8 130.0 365.0
16.8 135.0 367.0
16.8 140.0 368.0
16.8 145.0 368.0
16.8 150.0 370.0
16.8 155.0 371.0
16.8 160.0 373.0
16.8 165.0 373.0
16.8 170.0 374.0
16.8 175.0 374.0
16.8 180.0 374.0
16.8 185.0 371.0
16.8 190.0 370.0
16.8 195.0 366.0
16.8 200.0 362.0
16.8 205.0 361.0
16.8 210.0 360.0
16.8 215.0 360.0
16.8 220.0 360.0
16.8 225.0 361.0
16.8 230.0 363.0
16.8 235.0 363.0
16.8 240.0 364.0
16.8 245.0 363.0
16.8 250.0 363.0
16.8 255.0 363.0
16.8 260.0 363.0
16.8 265.0 366.0
16.8 270.0 367.0
18.2 0.0 367.0
18.2 5.0 369.0
18.2 10.0 370.0
18.2 15.0 371.0
18.2 20.0 372.0
18.2 25.0 373.0
18.2 30.0 373.0
18.2 35.0 374.0
18.2 40.0 374.0
18.2 45.0 374.0
18.2 50.0 373.0
18.2 55.0 373.0
18.2 60.0 374.0
18.2 65.0 373.0
18.2 70.0 374.0
18.2 75.0 375.0
18.2 80.0 374.0
18.2 85.0 376.0
18.2 90.0 375.0
18.2 95.0 374.0
18.2 100.0 374.0
18.2 105.0 371.0
18.2 110.0 364.0
18.2 115.0 361.0
18.2 120.0 360.0
18.2 125.0 360.0
18.2 130.0 362.0
18.2 135.0 364.0
18.2 140.0 366.0
18.2 145.0 369.0
18.2 150.0 368.0
18.2 155.0 372.0
18.2 160.0 373.0
18.2 165.0 373.0
18.2 170.0 374.0
18.2 175.0 374.0
18.2 180.0 373.0
18.2 185.0 373.0
18.2 190.0 370.0
18.2 195.0 368.0
18.2 200.0 365.0
18.2 205.0 362.0
18.2 210.0 361.0
18.2 215.0 361.0
18.2 220.0 360.0
18.2 225.0 361.0
18.2 230.0 363.0
18.2 235.0 364.0
18.2 240.0 364.0
18.2 245.0 362.0
18.2 250.0 362.0
18.2 255.0 362.0
18.2 260.0 363.0
18.2 265.0 365.0
18.2 270.0 367.0
19.6 0.0 370.0
19.6 5.0 372.0
19.6 10.0 373.0
19.6 15.0 373.0
19.6 20.0 374.0
19.6 25.0 374.0
19.6 30.0 374.0
19.6 35.0 374.0
19.6 40.0 373.0
19.6 45.0 374.0
19.6 50.0 374.0
19.6 55.0 373.0
19.6 60.0 375.0
19.6 65.0 375.0
19.6 70.0 376.0
19.6 75.0 376.0
19.6 80.0 377.0
19.6 85.0 375.0
19.6 90.0 373.0
19.6 95.0 372.0
19.6 100.0 366.0
19.6 105.0 363.0
19.6 110.0 360.0
19.6 115.0 359.0
19.6 120.0 360.0
19.6 125.0 360.0
19.6 130.0 362.0
19.6 135.0 365.0
19.6 140.0 367.0
19.6 145.0 369.0
19.6 150.0 371.0
19.6 155.0 373.0
19.6 160.0 373.0
19.6 165.0 373.0
19.6 170.0 374.0
19.6 175.0 373.0
19.6 180.0 375.0
19.6 185.0 373.0
19.6 190.0 370.0
19.6 195.0 368.0
19.6 200.0 366.0
19.6 205.0 365.0
19.6 210.0 362.0
19.6 215.0 361.0
19.6 220.0 361.0
19.6 225.0 362.0
19.6 230.0 363.0
19.6 235.0 364.0
19.6 240.0 363.0
19.6 245.0 363.0
19.6 250.0 362.0
19.6 255.0 363.0
19.6 260.0 364.0
19.6 265.0 365.0
19.6 270.0 367.0
21.0 0.0 372.0
21.0 5.0 373.0
21.0 10.0 373.0
21.0 15.0 373.0
21.0 20.0 373.0
21.0 25.0 373.0
21.0 30.0 373.0
21.0 35.0 374.0
21.0 40.0 374.0
21.0 45.0 374.0
21.0 50.0 374.0
21.0 55.0 375.0
21.0 60.0 376.0
21.0 65.0 377.0
21.0 70.0 376.0
21.0 75.0 375.0
21.0 80.0 375.0
21.0 85.0 370.0
21.0 90.0 368.0
21.0 95.0 363.0
21.0 100.0 359.0
21.0 105.0 357.0
21.0 110.0 357.0
21.0 115.0 358.0
21.0 120.0 358.0
21.0 125.0 359.0
21.0 130.0 362.0
21.0 135.0 365.0
21.0 140.0 368.0
21.0 145.0 370.0
21.0 150.0 371.0
21.0 155.0 373.0
21.0 160.0 373.0
21.0 165.0 374.0
21.0 170.0 374.0
21.0 175.0 374.0
21.0 180.0 374.0
21.0 185.0 374.0
21.0 190.0 371.0
21.0 195.0 369.0
21.0 200.0 366.0
21.0 205.0 363.0
21.0 210.0 361.0
21.0 215.0 360.0
21.0 220.0 359.0
21.0 225.0 361.0
21.0 230.0 362.0
21.0 235.0 362.0
21.0 240.0 362.0
21.0 245.0 361.0
21.0 250.0 361.0
21.0 255.0 362.0
21.0 260.0 362.0
21.0 265.0 364.0
21.0 270.0 366.0
22.4 0.0 374.0
22.4 5.0 374.0
22.4 10.0 374.0
22.4 15.0 374.0
22.4 20.0 375.0
22.4 25.0 374.0
22.4 30.0 374.0
22.4 35.0 374.0
22.4 40.0 374.0
22.4 45.0 375.0
22.4 50.0 376.0
22.4 55.0 377.0
22.4 60.0 377.0
22.4 65.0 377.0
22.4 70.0 375.0
22.4 75.0 371.0
22.4 80.0 370.0
22.4 85.0 364.0
22.4 90.0 360.0
22.4 95.0 359.0
22.4 100.0 358.0
22.4 105.0 357.0
22.4 110.0 358.0
22.4 115.0 359.0
22.4 120.0 359.0
22.4 125.0 362.0
22.4 130.0 365.0
22.4 135.0 367.0
22.4 140.0 369.0
22.4 145.0 371.0
22.4 150.0 372.0
22.4 155.0 373.0
22.4 160.0 375.0
22.4 165.0 376.0
22.4 170.0 376.0
22.4 175.0 376.0
22.4 180.0 375.0
22.4 185.0 375.0
22.4 190.0 372.0
22.4 195.0 369.0
22.4 200.0 366.0
22.4 205.0 364.0
22.4 210.0 362.0
22.4 215.0 360.0
22.4 220.0 360.0
22.4 225.0 361.0
22.4 230.0 363.0
22.4 235.0 363.0
22.4 240.0 363.0
22.4 245.0 362.0
22.4 250.0 362.0
22.4 255.0 363.0
22.4 260.0 363.0
22.4 265.0 365.0
22.4 270.0 367.0
23.8 0.0 373.0
23.8 5.0 374.0
23.8 10.0 374.0
23.8 15.0 373.0
23.8 20.0 375.0
23.8 25.0 373.0
23.8 30.0 374.0
23.8 35.0 374.0
23.8 40.0 377.0
23.8 45.0 377.0
23.8 50.0 379.0
23.8 55.0 378.0
23.8 60.0 377.0
23.8 65.0 375.0
23.8 70.0 371.0
23.8 75.0 364.0
23.8 80.0 362.0
23.8 85.0 358.0
23.8 90.0 355.0
23.8 95.0 356.0
23.8 100.0 355.0
23.8 105.0 357.0
23.8 110.0 357.0
23.8 115.0 359.0
23.8 120.0 361.0
23.8 125.0 362.0
23.8 130.0 364.0
23.8 135.0 366.0
23.8 140.0 369.0
23.8 145.0 371.0
23.8 150.0 373.0
23.8 155.0 374.0
23.8 160.0 376.0
23.8 165.0 377.0
23.8 170.0 376.0
23.8 175.0 376.0
23.8 180.0 376.0
23.8 185.0 373.0
23.8 190.0 371.0
23.8 195.0 367.0
23.8 200.0 364.0
23.8 205.0 362.0
23.8 210.0 361.0
23.8 215.0 359.0
23.8 220.0 358.0
23.8 225.0 359.0
23.8 230.0 361.0
23.8 235.0 362.0
23.8 240.0 361.0
23.8 245.0 361.0
23.8 250.0 360.0
23.8 255.0 361.0
23.8 260.0 362.0
23.8 265.0 363.0
23.8 270.0 365.0
25.2 0.0 374.0
25.2 5.0 374.0
25.2 10.0 373.0
25.2 15.0 373.0
25.2 20.0 375.0
25.2 25.0 376.0
25.2 30.0 378.0
25.2 35.0 378.0
25.2 40.0 379.0
25.2 45.0 380.0
25.2 50.0 381.0
25.2 55.0 379.0
25.2 60.0 376.0
25.2 65.0 372.0
25.2 70.0 365.0
25.2 75.0 362.0
25.2 80.0 359.0
25.2 85.0 357.0
25.2 90.0 356.0
25.2 95.0 358.0
25.2 100.0 358.0
25.2 105.0 358.0
25.2 110.0 360.0
25.2 115.0 362.0
25.2 120.0 362.0
25.2 125.0 363.0
25.2 130.0 365.0
25.2 135.0 367.0
25.2 140.0 370.0
25.2 145.0 373.0
25.2 150.0 374.0
25.2 155.0 376.0
25.2 160.0 376.0
25.2 165.0 377.0
25.2 170.0 378.0
25.2 175.0 377.0
25.2 180.0 376.0
25.2 185.0 374.0
25.2 190.0 371.0
25.2 195.0 369.0
25.2 200.0 366.0
25.2 205.0 364.0
25.2 210.0 362.0
25.2 215.0 361.0
25.2 220.0 361.0
25.2 225.0 361.0
25.2 230.0 362.0
25.2 235.0 362.0
25.2 240.0 362.0
25.2 245.0 362.0
25.2 250.0 361.0
25.2 255.0 361.0
25.2 260.0 361.0
25.2 265.0 363.0
25.2 270.0 364.0
26.6 0.0 374.0
26.6 5.0 374.0
26.6 10.0 374.0
26.6 15.0 374.0
26.6 20.0 375.0
26.6 25.0 377.0
26.6 30.0 379.0
26.6 35.0 378.0
26.6 40.0 381.0
26.6 45.0 382.0
26.6 50.0 381.0
26.6 55.0 380.0
26.6 60.0 375.0
26.6 65.0 371.0
26.6 70.0 367.0
26.6 75.0 363.0
26.6 80.0 360.0
26.6 85.0 359.0
26.6 90.0 359.0
26.6 95.0 359.0
26.6 100.0 361.0
26.6 105.0 363.0
26.6 110.0 363.0
26.6 115.0 365.0
26.6 120.0 365.0
26.6 125.0 368.0
26.6 130.0 370.0
26.6 135.0 374.0
26.6 140.0 377.0
26.6 145.0 381.0
26.6 150.0 383.0
26.6 155.0 386.0
26.6 160.0 386.0
26.6 165.0 386.0
26.6 170.0 388.0
26.6 175.0 386.0
26.6 180.0 386.0
26.6 185.0 383.0
26.6 190.0 383.0
26.6 195.0 379.0
26.6 200.0 376.0
26.6 205.0 371.0
26.6 210.0 369.0
26.6 215.0 366.0
26.6 220.0 365.0
26.6 225.0 365.0
26.6 230.0 366.0
26.6 235.0 365.0
26.6 240.0 363.0
26.6 245.0 360.0
26.6 250.0 359.0
26.6 255.0 357.0
26.6 260.0 358.0
26.6 265.0 358.0
26.6 270.0 361.0
28.0 0.0 374.0
28.0 5.0 374.0
28.0 10.0 374.0
28.0 15.0 376.0
28.0 20.0 376.0
28.0 25.0 377.0
28.0 30.0 378.0
28.0 35.0 379.0
28.0 40.0 380.0
28.0 45.0 380.0
28.0 50.0 380.0
28.0 55.0 377.0
28.0 60.0 377.0
28.0 65.0 376.0
28.0 70.0 372.0
28.0 75.0 371.0
28.0 80.0 373.0
28.0 85.0 370.0
28.0 90.0 370.0
28.0 95.0 371.0
28.0 100.0 373.0
28.0 105.0 374.0
28.0 110.0 370.0
28.0 115.0 372.0
28.0 120.0 374.0
28.0 125.0 375.0
28.0 130.0 374.0
28.0 135.0 376.0
28.0 140.0 380.0
28.0 145.0 381.0
28.0 150.0 379.0
28.0 155.0 381.0
28.0 160.0 379.0
28.0 165.0 381.0
28.0 170.0 383.0
28.0 175.0 384.0
28.0 180.0 382.0
28.0 185.0 383.0
28.0 190.0 381.0
28.0 195.0 378.0
28.0 200.0 377.0
28.0 205.0 376.0
28.0 210.0 377.0
28.0 215.0 376.0
28.0 220.0 373.0
28.0 225.0 375.0
28.0 230.0 374.0
28.0 235.0 370.0
28.0 240.0 368.0
28.0 245.0 363.0
28.0 250.0 358.0
28.0 255.0 355.0
28.0 260.0 354.0
28.0 265.0 354.0
28.0 270.0 356.0
29.4 0.0 373.0
29.4 5.0 374.0
29.4 10.0 374.0
29.4 15.0 374.0
29.4 20.0 376.0
29.4 25.0 377.0
29.4 30.0 378.0
29.4 35.0 379.0
29.4 40.0 380.0
29.4 45.0 381.0
29.4 50.0 381.0
